Ein Service des Knowledge-Hubs von Monitor Versorgungsforschung. Täglich automatisiert KI-kuratiert aus PubMed und auf Deutsch übersetzt.

Aufgenommen;Autor;Publiziert am;In PubMed seit;Journal;Jahr;Titel;Fragestellung;Ergebnis;Übertragbarkeit;PMID;PubMed-Link
2026-09-02;Dinges SM et al.;15.06.2026;16.06.2026;Biol Sex Differ;2026;Nitric-Oxide-Metaboliten bei HFpEF: Geschlechtsspezifische Unterschiede minimal;Querschnittstudie zu Geschlechtsunterschieden in Nitric-Oxide-bezogenen Metaboliten bei Herzinsuffizienz mit erhaltener Ejektionsfraktion, mit geschlechtsstratifizierter Analyse.;SDMA-Konzentrationen waren bei Männern signifikant höher als bei Frauen (β=-0,11 [-0,20 bis -0,03] µmol/L, p=0,010), in 5 von 6 Modellen konsistent. Homoarginin war bei Frauen niedriger, aber dieser Unterschied verschwand nach multivariabeler Anpassung. Substanzielle Überlappung der metabolischen Profile zwischen Männern und Frauen, kein klares Muster endothelialer Dysfunktion nach Geschlecht.;Deutschland beteiligt (München, Hamburg, Berlin), deutsches Versicherungssystem vergleichbar;42298662;https://pubmed.ncbi.nlm.nih.gov/42298662/
2026-09-02;Heberg J et al.;01.09.2026;15.06.2026;J Rheumatol;2026;Secukinumab bei Psoriasisarthritis: Männliches Geschlecht vorhersagt besseres Ansprechen;Europäische Register-Studie zur Vorhersage von Secukinumab-Wirksamkeit bei Psoriasisarthritis, mit Analyse geschlechtsspezifischer Prädiktoren.;Männliches Geschlecht, weniger vorgangige b/tsDMARDs und CRP >10 mg/L sagten DAPSA28-Niedrigaktivität voraus (multivariable Analyse). Für Frauen waren weniger vorgangige b/tsDMARDs, CRP >10 mg/L und niedrigere Müdigkeit prädiktiv. Das männliche Geschlecht war insgesamt mit besserer Remission assoziiert, die Mechanismen (Biologie vs. Zugang vs. Behandlungsprotokoll) werden nicht spezifiziert.;Europäische Routinedaten, vergleichbare Versorgung und AWMF-Leitlinie existiert;42297436;https://pubmed.ncbi.nlm.nih.gov/42297436/
2026-09-01;Dimitrov N et al.;28.08.2026;29.08.2026;BMC Geriatr;2026;Psychische Belastung im Alter: Frauen berichten mehr Angst, PHQ-4-Normwerte für Deutschland;Deutsche Bevölkerungsumfrage (N=3.208, 60+ Jahre) mit alters- und geschlechtsspezifischen Normwerten für das PHQ-4-Screening auf Angst und Depression.;Frauen berichteten signifikant höhere Gesamtbelastung als Männer, primär durch höhere Angstsymptome. PHQ-4-Werte am höchsten in der ältesten Altersgruppe. Messäquivalenz über Geschlecht und Altersgruppen bestätigt. Normwerte stratifiziert nach Alter und Geschlecht bereitgestellt.;Deutschland, Face-to-Face-Haushaltsbefragung, direkt applicable als Referenzdaten für deutsche Praxen;42668360;https://pubmed.ncbi.nlm.nih.gov/42668360/
2026-09-01;Stute P et al.;20.07.2026;30.07.2026;Maturitas;2026;Menopause-Versorgung in Europa: Implementierungsrahmen für digitale Prä-zision;Europäische Fachgesellschaft skizziert Leitlinien für integrierte Menopausver-sorgung mit Risk Stratification, digitalen Tools und gestufter Versorgungsarchitektur.;Stellung der European Menopause and Andropause Society: Architektur mit vier Ebenen (digital access, trained professionals, specialist centres, governance). Aktionsempfehlungen für Kliniker, Systeme, Berufsverbände, Arbeitgeber zu Schulung, Qualitäts-standards, Algorithmen-governance und Equity-Monitoring.;Schweiz/Europa, vergleichbare Systeme, Transfer auf deutschsprachigen Raum offen;42531734;https://pubmed.ncbi.nlm.nih.gov/42531734/
2026-09-01;Liu J et al.;18.07.2026;18.07.2026;Inquiry;2026;Kopfschmerz und Rückenschmerz im Alter: Frauen leiden stärker, regionale Unterschiede entlang der Seidenstraße;Global Burden of Disease-Analyse (1990-2023) zu geschlechtsstratifizierten Inzidenz-, Prävalenz- und Disabilityraten für geriatrische Schmerzen in Asien und Europa.;"2023: Kopfschmerz-ASIR höchst in Osteuropa (12.290/100.000), niedrig in Ostasien (7.746/100.000); Rückenschmerz höchst in Mitteleuropa (5.130/100.000). Frauen durchweg höhere Schmerzenbelastung als Männer, stärkste Unterschiede im Nahen Osten/Nordafrika. Trends divergent: Rückenschmerz in Ostasien sank (−23,37 % ASIR), Kopfschmerz stieg (+5,68 %). Gesundheitsungleichheit konzentriert sich regional unterschiedlich nach Entwicklungsgrad (SDI-Effekt).";"GBD-Modelloutputs, nicht primäre Beobachtungsdaten; regional aggregiert, aber Geschlechtsstratifizierung valide";42470618;https://pubmed.ncbi.nlm.nih.gov/42470618/
2026-09-01;Handke L et al.;17.07.2026;17.07.2026;JMIR Med Educ;2026;Selbsteinschätzung in der Medizinerausbildung: Frauen unterschätzen sich um 3–6 Prozentpunkte;Längsschnittstudie an deutschem medizinischem Lehrgang (N=165, 3 Kohorten, Apr 2023–Apr 2024) zur Geschlechtsstratifizierung der Genauigkeit von Selbsteinschätzung.;Frauen bewerteten sich signifikant weniger akkurat als Männer (alle p-Werte 0,001–0,01, adjustiert für akademische Fortschritte und Wissenstand). Geschlechtereffekt: −3,74 bis −6,08 Prozentpunkte, Größenordnung vergleichbar mit einem Semester Wissenserwerb. Unterschied persistiert über alle Modelle.;Deutschland, Medical School OWL (Bielefeld), direkt auf deutsche Medizinerausbildung übertragbar;42467405;https://pubmed.ncbi.nlm.nih.gov/42467405/
2026-09-01;Castrén S et al.;03.06.2026;26.06.2026;Int J Environ Res Public Health;2026;Glücksspiel bei Jugendlichen: Jungen spielen deutlich mehr On-Site und Online;Finnische ESPAD-Daten von 3.294 Schülern zur Geschlechtsstratifizierung von Glücksspiel-Verhalten und assoziierten Risikofaktoren.;"On-Site-Glücksspiel in den letzten 12 Monaten: 7 % der Jungen vs. 0-2 % der Mädchen; Online: 3 % vs. 0-2 %; beide: 11 % vs. 0-2 %. Mehrere Assoziationen mit Online-Glücksspiel unterschieden sich nach Geschlecht. Schulschwänzen, Freizeitkontext, riskantes Sexualverhalten, problematische Substanznutzung und problematische Social-Media-Nutzung erhöhten Odds beider Glücksspieltypen.";Finnland/Nord­europa, Schulsurvey ESPAD, Daten vergleichbar mit Deutschland über internationale Studien;42354284;https://pubmed.ncbi.nlm.nih.gov/42354284/
2026-09-01;Eiberger J et al.;21.06.2026;26.06.2026;Genes (Basel);2026;CYP2C19-Metabolismus bei Psychopharmaka: Frauen bauen Escitalopram schneller ab;Therapeutisches Drug Monitoring bei 51 Patienten mit Escitalopram zeigt Geschlechtsdifferenzen in CYP2C19-abhängiger Metabolisierung.;"Bei CYP2C19-Normalmetabolisierern signifikant höhere dosierungskorrigierte Serumkonzen-trationen bei Männern vs. Frauen (geschätztes Randmittel; p < 0,05). Interpretation: Frauen mit CYP2C19-Normalmetabolismus zeigen schnellere/höhere Clearance. Befund explorativ, Stichprobe klein, Hypothese-generierend.";Deutschland, psychiatrische Routinepraxis mit TDM, biologischer Befund potenziell universal aber Dosierungsempfehlungen kontextabhängig;42353876;https://pubmed.ncbi.nlm.nih.gov/42353876/
2026-09-01;Bearpark L et al.;16.06.2026;15.06.2026;J Am Heart Assoc;2026;Herzklappenchirurgie bei Endokarditis: Frauen erleben weniger Mortalität als Männer;Schwedische Kohortenstudie mit Routinedaten zu Geschlechtsunterschieden und Überleben nach Aortenklappenersatz bei infektiöser Endokarditis.;"Von 2.585 Patient*innen 19 % Frauen (älter, mehr Komorbiditäten, niedrigerer SES). Nach 7 Jahren: 49 % der Frauen vs. 41 % der Männer verstorben. Nach Standardisierung für Baselinefaktoren höheres Nettoüberleben bei Frauen; Lebenszeitverlust besonders in jüngeren Alter (15,5 Jahre bei 50-Jähriger Frau vs. 2,1 Jahre bei 80-Jährigem Mann).";Schweden/Skandinavien, Populationsregister, Lebenszeitanalyse methodisch übertragbar;42294753;https://pubmed.ncbi.nlm.nih.gov/42294753/
2026-08-31;Cho I et al.;13.08.2026;28.08.2026;Front Public Health;2026;Prekonzeptionelle Vorsorge bei jungen Erwachsenen: Männer sind weniger bewusst und vorbereitet;Eine südkoreanische Querschnittsstudie (n=929, Alter 18–25) untersuchte mit dem Precaution Adoption Process Model, in welchem Bewusstseinsstadium junge Erwachsene hinsichtlich prekonzeptioneller Gesundheit stehen und welche Faktoren damit verbunden sind.;Männer waren überrepräsentiert in der ‚Unbewusst'-Gruppe (sexuelle Unerfahrenheit, inkonsistente Verhütung, keine Geburtsabsicht). Die Gruppe ‚Noch-nicht-adoptierend' war durch sexuelle Unerfahrenheit und niedrigere Gesundheitswahrnehmung charakterisiert. Geschlechtergetroffenheit bei Familienplanung hängt mit Bewusstsein und Verhütungswissen zusammen – strukturierbar durch Gesundheitskommunikation.;"Südkorea; ähnliche Gesundheitsanliegen bei gleichzeitig anderem Sozialkontext";42661787;https://pubmed.ncbi.nlm.nih.gov/42661787/
2026-08-31;Bravo-Rojas G et al.;12.08.2026;27.08.2026;Front Public Health;2026;Bergbau in Chile: Frauen berichten depressive Symptome und Diskriminierung deutlich häufiger;Eine chilenische Querschnittsstudie (n=712 Bergbauminers) untersuchte geschlechtsgebundene Unterschiede in depressiven Symptomen, psychischer Belastung und wahrgenommener Diskriminierung am Arbeitsplatz.;"Depressive Symptome (PHQ-9 ≥10): Frauen 14,5 % vs. Männer 6,8 % (bereinigtes PR = 1,81; 95%-KI 1,01–3,25). Psychische Belastung (K6 ≥7): 21,2 % vs. 13,8 %. Wahrgenommene Arbeitsplatzdiskriminierung: 18,5 % vs. 12,4 % (PR = 1,67; 95%-KI 1,04–2,68). Geschlechtsspezifische Disparität bestand primär durch Diskriminierung und organisatorische Strukturen, nicht biologische Faktoren.";"Chile, Lagrangekontextmining; zeigt Versorgungsungleichheit durch Zugang und Behandlung";42656741;https://pubmed.ncbi.nlm.nih.gov/42656741/
2026-08-31;Lacruz-Pérez I et al.;18.07.2026;18.07.2026;Res Dev Disabil;2026;Autismus-Diagnostik bei Kindern: Lehrkräfte erkennen Jungen deutlich häufiger;Vor-Dienst-Lehrkräfte aus sechs Ländern diagnostizierten anhand von Vignetten Autismus bei Jungen (58 %) deutlich häufiger als bei Mädchen (16 %), unabhängig von der beschriebenen Autismus-Symptomatik.;Jungen wurden mehr als dreifach häufiger als Mädchen als autistisch erkannt (Odds Ratio > 3 für Geschlecht), obwohl das tatsächliche Symptombild keinen Unterschied machte. Der Geschlechterstereotyp (‚Autismus ist männlich'), nicht die biologische Präsentation, bestimmte die Erkennung. Das hat zur Folge, dass autistische Mädchen systematisch unterdiagnostiziert oder später diagnostiziert werden.;"Sechs Länder, Stichprobe von Lehrkräften; übertragbar auf kulturelle Bias in der Diagnostik";42470811;https://pubmed.ncbi.nlm.nih.gov/42470811/
2026-08-31;Santos FE et al.;09.07.2026;15.07.2026;Soc Sci Med;2026;Ein Jahr nach Geburt: Intersektionale Unterschiede in Elterngesundheit – Rasse, Geschlecht und Klasse;Eine französische Geburtskohorte (n=24.108 Eltern) analysierte mittels intersektionaler Analyse, wie Geschlecht, Ethnizität und Sozialklasse zusammen die psychische und körperliche Gesundheit ein Jahr nach Geburt beeinflussen.;"Die Gesundheitsungleichheiten waren additiv: Nicht-weiße Eltern, Frauen und Angehörige niedrigerer Sozialklassen berichteten schlechtere Gesundheit; psychische Gesundheit zeigte stärkere Unterschiede als körperliche. Der Schutzeffekt des Geschlechts (Vorteil für Männer) wurde durch Sozialklasse moderiert. Rasifizierung und Sexismus wirkten gemeinsam, nicht getrennt.";"Frankreich, ähnliches Sozialversicherungssystem wie Deutschland; Routinedaten aus etablierter Kohorte";42456459;https://pubmed.ncbi.nlm.nih.gov/42456459/
2026-08-31;Cai A et al.;26.05.2026;20.06.2026;J Plast Reconstr Aesthet Surg;2026;Beruf und Familie in der Plastischen Chirurgie: Europäische Ärzte zeigen geschlechtsspezifische Unterschiede;Eine europäische Befragung von 456 plastischen Chirurginnen und Chirurgen untersuchte, wie sie Karriere und Elternschaft vereinbaren – und wie Geschlecht diese Vereinbarkeit beeinflusst.;Frauen hielten seltener höhere akademische Positionen (p < 0,001), übernahmen mehr Kinderbetreuung (p < 0,001) und fürchteten häufiger Diskriminierung bei Familienplanung (p < 0,001). Teilzeitarbeit und offene Kommunikation mit Vorgesetzten zur Familienplanung waren die stärksten Prädiktoren, dass Elternschaft mit Karriere vereinbar erschien (p = 0,004 und p < 0,001). Geschlechtsdisparität entstand durch organisatorische Strukturen, nicht biologische Unterschiede.;"18 europäische Länder, deutschsprachiger Raum beteiligt; vergleichbare akademische Systeme in DACH";42323222;https://pubmed.ncbi.nlm.nih.gov/42323222/
2026-08-31;Loft JJ et al.;18.06.2026;17.06.2026;J Cardiovasc Comput Tomogr;2026;Herzanatomische Varianten: Frauen haben unterschiedliche linke Vorhofsstrukturen als Männer;Eine dänische Populationsstudie (n=4.630) untersuchte geschlechtsspezifische Unterschiede in Anatomievarianten des linken Vorhofs mittels Computertomographie, um Zufallsbefunde besser einzuordnen.;Frauen zeigten häufiger Vorhof-Septum-Aneurysmen (Geschlechtsdifferenz statistisch signifikant), aber kleinere indexierte Vorhofsvolumina bei gleichzeitig größerer Vorhofsöffnung und weniger Vorhofsohren als Männer. Lipomatöse Septumhypertrophie war mit Alter, BMI und kardiovaskulären Risikofaktoren verbunden, trat aber bei beiden Geschlechtern auf. Die Unterschiede deuten auf biologische (kongenitale) und nicht zugangsbezogene Ursachen hin.;"Dänemark (Skandinavien, vergleichbar); populationsbasierte Routine-CT-Daten";42309870;https://pubmed.ncbi.nlm.nih.gov/42309870/
2026-08-30;Breslow AS et al.;Sept. 2026;27.08.2026;Am Psychol;2026;Psychische Versorgung für Trans-Menschen: Mehr Kontakt, schlechtere Ergebnisse;Retrospektive Kohortenstudie aus großer New Yorker Klinik (2015-2023) mit 2.898 trans und 29.818 cis Patienten zu psychischen Ergebnissen und Versorgungszugang in vermeintlich trans-freundlicher Umgebung.;"Trans-Patienten hatten doppelt so hohe Rate psychischer Erkrankungen wie cis-Patienten (alle p < 0,001), einschließlich Stimmungsstörungen (10,9 % vs. 2,6 %) und Angststörungen (9,7 % vs. 3,1 %). Trotz höherem Versorgungskontakt (40,92 % vs. 38,45 % Primärversorgung; Disparity 2,48 Prozentpunkte; p < 0,001) blieben Ergebnisse schlecht: mehr Notfall-Besuche (8,6 % vs. 6,4 %), Suizidversuche (2,3 % vs. 1,2 %) und Hospitalisierungen (p < 0,001). Schwarze und hispanische trans-Patienten zeigten additive Disparitäten – demonstriert Versorgungsparadox: mehr Zugang, aber persistente schlechtere Ergebnisse, wahrscheinlich wegen systemischer Barrieren jenseits von Verfügbarkeit.";USA-System, aber Befund zur Kluft zwischen Zugang und Outcome relevant für alle Systeme.;42658622;https://pubmed.ncbi.nlm.nih.gov/42658622/
2026-08-30;Ziller SG et al.;22.07.2026;22.07.2026;PLoS One;2026;Eiweißmangel erhöht Sturzfrakturen bei älteren Frauen um 73%;Sekundäranalyse aus der Women's Health Initiative (n = 6.580, davon 1.285 Stürzer) zu Zusammenhang zwischen Proteinzufuhr und Verletzungsfolgen bei Stürzen im Alter.;"Von 1.285 Sturzpatienten erlitten 444 (34,6 %) Verletzungen und 70 (7,7 %) Frakturen. Niedrige Proteindichte (< 15 % der Kalorien aus Protein) erhöhte Frakturrisiko (OR: 1,73; 95 % KI: 1,02-2,92) gegenüber höherer Proteindichte (≥ 15 %). Bei Frauen mit Diabetesmedikation und niedriger Proteindichte war OR für jede Verletzung 5,54 (95 % KI: 1,79-17,19) – zeigt biologisch-nutritive Komponente eines bekannten Unterschieds mit therapeutischer Konsequenz.";USA-Studie, aber Ernährungsintervention unabhängig von Versorgungssystem übertragbar.;42485356;https://pubmed.ncbi.nlm.nih.gov/42485356/
2026-08-30;Zwimpfer TA et al.;13.06.2026;10.07.2026;Int J Gynecol Cancer;2026;Geschlechtergerechtigkeit in gynäkologischer Onkologie: Parität bei Mitgliedschaft, nicht in Führung;Longitudinalanalyse der Europäischen Gesellschaft für Gynäkologische Onkologie 2013-2024 zu geschlechtsbezogenen und regionalen Unterschieden in Mitgliedschaft und Governance-Vertretung.;"Frauenanteil in Mitgliedschaft stieg von 2013 auf 2024 und erreichte 2024 Parität (OR für Frauenmitgliedschaft: 1,04 pro Jahr; 95 % KI 1,03-1,05; p < 0,001), während Geschlecht nicht mit Ratsmitgliedschaft assoziiert war (OR 0,95; 95 % KI 0,63-1,42; p = 0,79). Regionale Unterschiede waren signifikant: Frauen in Nordeuropa hatten höhere Chancen (OR 1,69; 95 % KI 1,55-1,84) als in Osteuropa (OR 0,78; 95 % KI 0,71-0,85) – zeigt, dass strukturelle und geografische Faktoren Governance-Repräsentation stärker beeinflussen als Geschlecht.";Europäische Fachgesellschaften, DACH eingeschlossen, systemische Faktoren übertragbar.;42430843;https://pubmed.ncbi.nlm.nih.gov/42430843/
